,MC = 1,MC = 0,B = 1 | MC = 1,B = 0 | MC = 1,B = 1 | MC = 0,B = 0 | MC = 0,ISC = 1 | MC = 1,ISC = 0 | MC = 1,ISC = 1 | MC = 0,ISC = 0 | MC = 0,"C = 1 | B = 1, ISC = 1","C = 0 | B = 1, ISC = 1","C = 1 | B = 1, ISC = 0","C = 0 | B = 1, ISC = 0","C = 1 | B = 0, ISC = 1","C = 0 | B = 0, ISC = 1","C = 1 | B = 0, ISC = 0","C = 0 | B = 0, ISC = 0",SH = 1 | B = 1,SH = 0 | B = 1,SH = 1 | B = 0,SH = 0 | B = 0,CT = 1 | B = 1,CT = 0 | B = 1,CT = 1 | B = 0,CT = 0 | B = 0
MC = 1 | CT = 0,0.9042954303809172,0.9042954303809175,0.16847147744082835,0.16847147744082838,0.1434217825443787,0.1434217825443787,2.750601665403313e-17,0.0,0.0,0.0,1.0425020889283694e-18,9.146953424491706e-20,2.6062552223209235e-19,9.146953424491706e-20,3.336006684570782e-17,0.0,0.0,7.602246002339187e-17,0.0,3.3831197597435066e-19,0.0,3.336006684570782e-17,0.031203772189349086,0.03120377218934911,0.001733542899408293,0.0017335428994083113
MC = 0 | CT = 0,0.9042954303809172,0.9042954303809172,0.16847147744082838,0.16847147744082838,0.14342178254437862,0.14342178254437868,2.7506016654033132e-17,0.0,0.0,0.0,2.6062552223209235e-19,4.297815102192677e-19,1.0425020889283694e-18,4.297815102192677e-19,3.336006684570782e-17,0.0,0.0,3.137129362990601e-16,0.0,3.3831197597435066e-19,0.0,0.0,0.031203772189349076,0.031203772189349107,0.0017335428994084134,0.0017335428994083107
B = 1 | CT = 0,0.009751178809171597,0.009751178809171602,0.013001571745562131,0.013001571745562136,0.052006286982248524,0.05200628698224848,1.6038493675821072e-19,5.212510444641847e-19,5.212510444641847e-19,0.0,0.0,5.187450298273377e-19,0.0,5.187450298273377e-19,0.0,0.0,0.0,1.2830794940656857e-18,0.0,1.0374900596546754e-18,0.0,0.0,0.09569156804733721,0.09569156804733729,0.005316198224852072,0.005316198224852072
B = 0 | CT = 0,0.009751178809171784,0.009751178809171665,0.013001571745562138,0.013001571745562119,0.05200628698224855,0.052006286982248476,6.655974875465743e-17,0.0,1.3344026738283128e-16,2.6688053476566257e-16,0.0,5.187450298273378e-19,0.0,5.187450298273378e-19,0.0,0.0,0.0,1.2830794940656509e-18,0.0,1.0374900596546756e-18,0.0,0.0,0.09569156804733721,0.09569156804733729,0.005316198224852094,0.005316198224851927
ISC = 1 | CT = 0,0.5425772582285504,0.5425772582285505,0.10108288646449702,0.10108288646449698,0.08605306952662721,0.08605306952662752,0.17548076923076922,0.17548076923076922,0.8245192307692307,0.824519230769231,0.0,3.621191150243976e-19,0.0,1.591319294397872e-19,0.0,0.0,0.0,8.147554787317104e-17,0.0,2.0298718558461035e-19,0.0,0.0,0.018722263313609447,0.018722263313609468,0.001040125739644968,0.0010401257396450165
ISC = 0 | CT = 0,0.5425772582285504,0.5425772582285504,0.10108288646449702,0.10108288646449706,0.08605306952662721,0.0860530695266261,0.17548076923076925,0.17548076923076922,0.8245192307692307,0.8245192307692307,0.0,3.621191150243976e-19,0.0,1.5913192943978717e-19,0.0,0.0,0.0,8.147554787317103e-17,0.0,2.0298718558461042e-19,0.0,1.3344026738283128e-16,0.018722263313609443,0.01872226331360947,0.0010401257396452084,0.001040125739645016
C = 1 | CT = 0,0.40720922707100593,0.4072092270710061,0.0736409023668639,0.07364090236686388,0.09485946745562132,0.09485946745562104,0.12980769230769235,0.12980769230769232,0.6165865384615385,0.6165865384615388,0.002403846153846154,0.002403846153846154,0.002403846153846154,0.002403846153846154,0.3028846153846154,0.3028846153846154,0.6923076923076924,0.6923076923076918,2.085004177856739e-18,2.9270250958373456e-19,0.0,0.0,0.049926035502958536,0.04992603550295858,0.002773668639053221,0.002773668639053305
C = 0 | CT = 0,0.407209227071006,0.40720922707100554,0.07364090236686391,0.0736409023668639,0.09485946745562136,0.09485946745562238,0.12980769230769235,0.1298076923076923,0.6165865384615383,0.6165865384615382,0.002403846153846155,0.0024038461538461535,0.002403846153846155,0.0024038461538461535,0.3028846153846155,0.3028846153846154,0.6923076923076924,0.6923076923076926,5.212510444641847e-19,7.49799579344635e-19,0.0,1.3344026738283128e-16,0.049926035502958536,0.04992603550295858,0.002773668639053301,0.0027736686390532686
SH = 1 | CT = 0,0.0019502357618344651,0.0019502357618341342,0.00260031434911242,0.0026003143491124397,0.010401257396449759,0.010401257396449358,3.3680836719224272e-18,0.0,0.0,2.6688053476566257e-16,7.818765666962772e-19,5.738773518379727e-19,7.818765666962772e-19,5.738773518379727e-19,3.336006684570782e-17,0.0,0.0,2.2710507044962637e-16,0.004807692307692308,0.004807692307692309,0.9951923076923077,0.9951923076923077,0.019138313609467435,0.019138313609467456,0.001063239644970515,0.0010632396449705482
SH = 0 | CT = 0,0.0019502357618343047,0.001950235761834044,0.00260031434911242,0.0026003143491124397,0.01040125739644968,0.010401257396449388,1.3311949750931488e-17,0.0,6.672013369141564e-17,0.0,1.954691416740693e-19,2.7315559541632757e-19,1.954691416740693e-19,2.7315559541632757e-19,8.340016711426955e-17,0.0,0.0,3.733761327731145e-16,0.00480769230769231,0.004807692307692307,0.9951923076923077,0.9951923076923077,0.019138313609467442,0.019138313609467456,0.001063239644970515,0.0010632396449704005
