,(MC=1),(MC=0),(B=1|MC=1),(B=0|MC=1),(B=1|MC=0),(B=0|MC=0),(ISC=1|MC=1),(ISC=0|MC=1),(ISC=1|MC=0),(ISC=0|MC=0),"(C=1|B=1, ISC=1)","(C=0|B=1, ISC=1)","(C=1|B=1, ISC=0)","(C=0|B=1, ISC=0)","(C=1|B=0, ISC=1)","(C=0|B=0, ISC=1)","(C=1|B=0, ISC=0)","(C=0|B=0, ISC=0)",(SH=1|B=1),(SH=0|B=1),(SH=1|B=0),(SH=0|B=0),(CT=1|B=1),(CT=0|B=1),(CT=1|B=0),(CT=0|B=0),CT = 0 | B = 0,CT = 0 | B = 1,CT = 1 | B = 0,CT = 1 | B = 1,SH = 0 | B = 0,SH = 0 | B = 1,SH = 1 | B = 0,SH = 1 | B = 1,B = 0 | MC = 0,B = 0 | MC = 1,B = 1 | MC = 0,B = 1 | MC = 1,"C = 0 | B = 0, ISC = 0","C = 0 | B = 0, ISC = 1","C = 0 | B = 1, ISC = 0","C = 0 | B = 1, ISC = 1","C = 1 | B = 0, ISC = 0","C = 1 | B = 0, ISC = 1","C = 1 | B = 1, ISC = 0","C = 1 | B = 1, ISC = 1",ISC = 0 | MC = 0,ISC = 0 | MC = 1,ISC = 1 | MC = 0,ISC = 1 | MC = 1,MC = 0,MC = 1
(MC=1|ISC=1),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6020852139652106e-16,0.0,8.673617379884033e-17,5.421010862427521e-17,0.0,2.1684043449710083e-17,8.673617379884033e-17,0.0,4.3368086899420165e-17,0.0,0.0,0.0,0.0,8.673617379884033e-17,0.0,2.1684043449710083e-17,0.0,0.0,0.0,0.0,1.2500000000000002,0.31250000000000006,1.2499999999999998,0.3125,1.5625000000000007,1.5624999999999998
(MC=0|ISC=1),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.938893903907226e-16,0.0,8.673617379884033e-17,5.421010862427521e-18,0.0,5.421010862427521e-18,8.673617379884033e-17,0.0,4.336808689942017e-17,0.0,0.0,0.0,0.0,8.673617379884033e-17,0.0,5.421010862427521e-18,0.0,0.0,0.0,0.0,1.2500000000000004,0.3125,1.2499999999999998,0.3125,1.5625000000000004,1.5624999999999998
(B=1|ISC=1),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0842021724855042e-16,0.0,2.1684043449710083e-17,1.8973538018496325e-17,0.0,0.0,0.0,0.0,0.4999999999999996,0.5000000000000001,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18750000000000006,0.046875000000000014,0.18749999999999997,0.046875,0.23437500000000006,0.23437499999999997
(B=0|ISC=1),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0842021724855049e-16,0.0,2.1684043449710098e-17,1.897353801849632e-17,0.0,0.0,0.0,0.0,0.49999999999999994,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18750000000000094,0.046874999999999965,0.18750000000000014,0.04687499999999993,0.23437500000000075,0.23437499999999956
(ISC=1|ISC=1),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
(ISC=0|ISC=1),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
(C=1|ISC=1),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.204170427930421e-16,0.0,1.3877787807814454e-16,4.770489558936218e-17,0.0,2.1684043449710083e-17,0.0,0.0,1.9081958235744873e-16,0.0,0.0,8.673617379884033e-17,0.0,0.8749999999999999,0.0,0.125,0.0,0.8749999999999999,0.0,0.125,0.0,0.0,1.35525271560688e-16,0.0,0.0,1.35525271560688e-16
(C=0|ISC=1),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3010426069826053e-16,0.0,3.4694469519536136e-17,1.1926223897340546e-17,0.0,5.421010862427521e-18,0.0,0.0,4.770489558936218e-17,0.0,0.0,2.1684043449710083e-17,0.0,0.8749999999999999,0.0,0.125,0.0,0.875,0.0,0.12500000000000003,0.0,0.0,3.3881317890172e-17,0.0,0.0,3.3881317890172e-17
(SH=1|ISC=1),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9515639104739077e-16,0.0,1.0842021724855042e-16,5.1499603193061454e-17,0.8749999999999999,0.125,0.8749999999999999,0.125,0.09999999999999988,0.10000000000000023,0.10000000000000006,0.10000000000000006,0.0,0.0,0.0,2.1684043449710083e-17,0.0,3.469446951953613e-16,0.0,0.0,0.03750000000000008,0.009374999999999953,0.037500000000000214,0.009374999999999953,0.046874999999999716,0.046875000000000236
(SH=0|ISC=1),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.38524477946811e-16,0.0,6.505213034913025e-17,8.13151629364128e-18,0.8749999999999999,0.125,0.8749999999999999,0.12500000000000003,0.10000000000000027,0.09999999999999996,0.09999999999999999,0.09999999999999999,0.0,0.0,0.0,5.421010862427521e-18,0.0,8.673617379884033e-17,0.0,0.0,0.03749999999999954,0.009374999999999986,0.03749999999999994,0.009375000000000003,0.04687500000000026,0.046874999999999896
